fips,year,total_subs_adj
36011,2013,3619452.447
36013,2013,2607519.06
36015,2013,459456.5874
36017,2013,1820169.255
36019,2013,2204228.11
36021,2013,1551961.626
36023,2013,1207405.423
36025,2013,1161207.938
36027,2013,441844.925
36029,2013,2042923.629
36031,2013,260601.9781
36033,2013,1195136.43
36035,2013,270958.4707
36037,2013,3432992.312
36039,2013,542763.9367
36041,2013,0
36043,2013,1309349.916
36045,2013,2849124.76
36049,2013,1596362.356
36051,2013,4276064.244
36053,2013,1866426.236
36055,2013,2270723.196
36057,2013,1806247.377
36063,2013,2893712.63
36065,2013,2046942.259
36067,2013,2785641.213
36069,2013,3175029.757
36071,2013,3641034.062
36073,2013,4319129.037
36075,2013,972970.518
36077,2013,1030291.444
36079,2013,0
36083,2013,1013729.06
36087,2013,0
36089,2013,2722996.008
36091,2013,748605.4466
36093,2013,87400.61942
36095,2013,733798.7127
36097,2013,372549.2373
36099,2013,1509419.309
36101,2013,2850446.636
36103,2013,368035.1739
36105,2013,154335.9701
36107,2013,756047.7558
36109,2013,804093.9198
36111,2013,1266757.84
36113,2013,2521.514956
36115,2013,2043410.407
36117,2013,3263159.463
36119,2013,0
36121,2013,3905898.06
36123,2013,1312728.162
36001,2012,369337.0032
36003,2012,1373691.165
36007,2012,836597.6025
36009,2012,2391225.557
36011,2012,3978647.845
36013,2012,3581583.128
36015,2012,651135.8311
36017,2012,2544838.12
36019,2012,2507818.13
36021,2012,1649477.15
36023,2012,1661748.436
36025,2012,1857891.666
36027,2012,570676.232
36029,2012,2375730.755
36031,2012,323202.3597
36033,2012,1675066.817
36035,2012,393028.744
36037,2012,3986277.927
36039,2012,745085.9511
36041,2012,0
36043,2012,2119557.777
36045,2012,3697598.977
36049,2012,2953563.41
36051,2012,4915223.76
36053,2012,2826197.278
36055,2012,2224104.929
36057,2012,2223884.546
36063,2012,2764544.807
36065,2012,2956800.082
36067,2012,3389110.759
36069,2012,3617084.557
36071,2012,4160556.074
36073,2012,4377539.22
36075,2012,1070493.239
36077,2012,1717047.073
36079,2012,0
36083,2012,1342224.612
36087,2012,0
36089,2012,3429450.75
36091,2012,957841.2483
36093,2012,122628.4416
36095,2012,1599918.344
36097,2012,475869.7972
36099,2012,1764624.624
36101,2012,3716337.03
36103,2012,467604.8795
36105,2012,273133.7118
36107,2012,1328099.256
36109,2012,1011693.689
36111,2012,1230240.349
36113,2012,4135.748164
36115,2012,3261015.498
36117,2012,3451150.271
36119,2012,18706.25647
36121,2012,5199306.459
36123,2012,1530748.723
36001,2011,242335.5848
36003,2011,661047.5407
36007,2011,479860.0717
36009,2011,1062946.364
36011,2011,3125164.701
36013,2011,1638084.954
36015,2011,298454.6279
36017,2011,1124873.6
36019,2011,1311503.735
36021,2011,1140763.414
36023,2011,678674.4467
36025,2011,830758.35
36027,2011,366870.8105
36029,2011,1169942.991
36031,2011,169188.7874
36033,2011,599299.1553
36035,2011,147779.1779
36037,2011,2759165.79
36039,2011,416773.6557
36041,2011,0
36043,2011,560475.0257
36045,2011,1933684.669
36049,2011,561369.2818
36051,2011,3944752.674
36053,2011,1068223.592
36055,2011,2246869.931
36057,2011,1112066.735
36063,2011,2524900.867
36065,2011,1107058.9
36067,2011,1930977.309
36069,2011,3224496.436
36071,2011,3669700.729
36073,2011,4236788.779
36075,2011,828105.7628
36077,2011,479452.0674
36079,2011,0
36083,2011,875067.6232
36087,2011,0
36089,2011,1345975.073
36091,2011,565613.6449
36093,2011,35930.09324
36095,2011,470709.596
36097,2011,297636.3836
36099,2011,1436751.012
36101,2011,2076373.294
36103,2011,420405.4533
36105,2011,81647.81976
36107,2011,456587.0561
36109,2011,556269.7863
36111,2011,1131551.458
36113,2011,4152.701876
36115,2011,1078279.503
36117,2011,3116096.944
36119,2011,0
36121,2011,2219047.387
36123,2011,1038981.417
36001,2010,388020.2708
36003,2010,1443180.654
36007,2010,878917.697
36009,2010,2512188.002
36011,2010,4179911.573
36013,2010,3762760.956
36015,2010,684074.1634
36017,2010,2673571.204
36019,2010,2634678.523
36021,2010,1732917.538
36023,2010,1745809.58
36025,2010,1951874.903
36027,2010,599544.4382
36029,2010,2495909.38
36031,2010,339551.8619
36033,2010,1759801.684
36035,2010,412910.4811
36037,2010,4187927.631
36039,2010,782776.8407
36041,2010,0
36043,2010,2226777.646
36045,2010,3884645.578
36049,2010,3102972.256
36051,2010,5163865.082
36053,2010,2969163.186
36055,2010,2336613.416
36057,2010,2336381.885
36063,2010,2904391.966
36065,2010,3106372.659
36067,2010,3560552.187
36069,2010,3800058.258
36071,2010,4371021.805
36073,2010,4598981.252
36075,2010,1124645.169
36077,2010,1803905.551
36079,2010,0
36083,2010,1410122.335
36087,2010,0
36089,2010,3602932.815
36091,2010,1006294.569
36093,2010,128831.7193
36095,2010,1680851.752
36097,2010,499942.1286
36099,2010,1853889.858
36101,2010,3904331.514
36103,2010,491259.1221
36105,2010,286950.4433
36107,2010,1395282.434
36109,2010,1062871.188
36111,2010,1292473.241
36113,2010,4344.958963
36115,2010,3425977.104
36117,2010,3625730.027
36119,2010,19652.53045
36121,2010,5462318.378
36123,2010,1608183.12
35001,2019,192408
35003,2019,2419901
35005,2019,10927576
35006,2019,1853356
35007,2019,1273409
35009,2019,28488143
35011,2019,2306601
35013,2019,7313576
35015,2019,4501632
35017,2019,968369
35019,2019,1969091
35021,2019,949237
35023,2019,2001615
35025,2019,10616800
35027,2019,1334755
35029,2019,2832040
35031,2019,3031571
35033,2019,353480
35035,2019,2214635
35037,2019,10329675
35039,2019,1681693
35041,2019,14900735
35043,2019,888431
35045,2019,3714724
35047,2019,1105550
35049,2019,136587
35051,2019,1227965
35053,2019,2348616
35055,2019,234401
35057,2019,3081465
35059,2019,3463147
35061,2019,513058
35001,2018,32736.09938
35003,2018,2043055.875
35005,2018,7749972.182
35006,2018,1716533.874
35007,2018,1167759.04
35009,2018,20385489.37
35011,2018,1960122.986
35013,2018,3797355.694
35015,2018,3771179.548
35017,2018,1819219.535
35019,2018,1215869.132
35021,2018,1810625.257
35023,2018,1325251.328
35025,2018,8747694.101
35027,2018,1686122.717
35029,2018,2447548.697
35031,2018,330480.7714
35033,2018,457541.3642
35035,2018,1812347.398
35037,2018,9677362.149
35039,2018,886226.326
35041,2018,12100488.68
35043,2018,1069678.08
35045,2018,2107772.262
35047,2018,1326319.323
35049,2018,73248.02361
35051,2018,885307.2342
35053,2018,1396219.593
35055,2018,25202.62724
35057,2018,4860943.121
35059,2018,5557494.569
35061,2018,780322.3027
35001,2017,-34240.23094
35003,2017,1235393.857
35005,2017,3295671.312
35006,2017,760472.1011
35007,2017,440303.708
35009,2017,25762432.32
35011,2017,2045616.867
35013,2017,2821585.848
35015,2017,2529001.308
35017,2017,470750.9071
35019,2017,949348.9539
35021,2017,774335.6642
35023,2017,1577977.646
35025,2017,8176507.291
35027,2017,801847.3497
35029,2017,2967393.642
35031,2017,315072.1036
35033,2017,72016.66277
35035,2017,999199.6227
35037,2017,10303273.18
35039,2017,1699892.736
35041,2017,14268375.34
35043,2017,353426.9357
35045,2017,3121012.491
35047,2017,400030.073
35049,2017,24127.24824
35051,2017,161886.2581
35053,2017,247374.8699
35055,2017,103899.7802
35057,2017,1956847.824
35059,2017,4528698.504
35061,2017,16666.41622
35001,2016,0
35003,2016,1184842.356
35005,2016,4461328.747
35006,2016,58449.74903
35007,2016,612610.2108
35009,2016,23980918.97
35011,2016,771322.9877
35013,2016,2635696.883
35015,2016,2049194.46
35017,2016,317234.5558
35019,2016,247510.4686
35021,2016,1006455.695
35023,2016,481403.3266
35025,2016,8130309.448
35027,2016,354358.0156
35029,2016,1487159.424
35031,2016,118121.8852
35033,2016,101123.0645
35035,2016,791788.1489
35037,2016,8273194.495
35039,2016,818912.0456
35041,2016,13585419.26
35043,2016,-17962.54191
35045,2016,2642400.367
35047,2016,605033.5936
35049,2016,29100.45297
35051,2016,88367.67337
35053,2016,100949.5292
35055,2016,40325.67739
35057,2016,1706450.213
35059,2016,3522707.896
35061,2016,9361.084091
35001,2015,7922.000936
35003,2015,1481525.423
35005,2015,7208469.059
35006,2015,519421.1601
35007,2015,1254163.663
35009,2015,14274104.03
35011,2015,271824.4219
35013,2015,2382221.664
35015,2015,1605370.517
35017,2015,569678.7523
35019,2015,2393255.284
35021,2015,1627727.002
35023,2015,257782.6447
35025,2015,6763713.398
35027,2015,428040.5845
35029,2015,625012.6106
35031,2015,1634466.432
35033,2015,722346.0898
35035,2015,834406.6367
35037,2015,8426256.709
35039,2015,2088232.104
35041,2015,10647125.87
35043,2015,624698.89
35045,2015,2741608.615
35047,2015,1522963.24
35049,2015,28430.64962
35051,2015,405551.7137
35053,2015,529337.8454
35055,2015,274927.1407
35057,2015,2046349.294
35059,2015,2917374.465
35061,2015,200647.6743
35001,2014,373602.9212
35003,2014,3026515.782
35005,2014,18410193.62
35006,2014,3146031.712
35007,2014,5944545.034
35009,2014,19967266.92
35011,2014,9702284.157
35013,2014,3992447.008
35015,2014,10159489.93
35017,2014,6943772.668
35019,2014,7889433.433
35021,2014,7717702.297
35023,2014,4342844.297
35025,2014,18118724.84
35027,2014,9056188.652
35029,2014,6531058.144
35031,2014,3715772.256
35033,2014,2213234.829
35035,2014,7481843.078
35037,2014,18573881.17
35039,2014,2621631.006
35041,2014,16304129.67
35043,2014,2957309.673
35045,2014,3981695.594
35047,2014,3589803.001
35049,2014,164377.4522
35051,2014,4582056.229
35053,2014,3723163.079
35055,2014,464570.7122
35057,2014,13946378.18
35059,2014,18818228.52
35061,2014,1322240.498
35001,2013,89918.3743
35003,2013,650716.2378
35005,2013,6693120.935
35006,2013,841677.7126
35007,2013,1516910.994
35009,2013,27745663.42
35011,2013,2740845.261
35013,2013,3176158.643
35015,2013,3491280.5
35017,2013,1097674.814
35019,2013,2868495.304
35021,2013,1626732.128
35023,2013,1273243.492
35025,2013,8080733.355
35027,2013,2074717.884
35029,2013,2319526.06
35031,2013,633740.254
35033,2013,405021.8893
35035,2013,1499554.404
35037,2013,13715433.57
35039,2013,556872.5685
35041,2013,16389906.5
35043,2013,624822.3598
35045,2013,2338891.155
35047,2013,845957.2471
35049,2013,161942.4934
35051,2013,1524390.149
35053,2013,1821343.76
35055,2013,127663.8001
35057,2013,3376298.246
35059,2013,6791394.319
35061,2013,324046.6301
35001,2012,155458.2286
35003,2012,287417.7422
35005,2012,7259350.842
35006,2012,205546.8601
35007,2012,719140.0256
35009,2012,22158607.69
35011,2012,3104165.366
35013,2012,3517533.568
35015,2012,3394941.896
35017,2012,1211009.852
35019,2012,1306802.193
35021,2012,1502647.311
35023,2012,1447622.297
35025,2012,8046992.915
35027,2012,2475750.996
35029,2012,2384717.035
35031,2012,375697.8936
35033,2012,425122.2135
35035,2012,986721.4924
35037,2012,11425197.88
35039,2012,720390.6998
35041,2012,13714757.8
35043,2012,445451.7781
35045,2012,2298958.01
35047,2012,611931.0647
35049,2012,346562.4188
35051,2012,1239176.199
35053,2012,1666058.664
35055,2012,70429.83032
35057,2012,2501338.047
35059,2012,5261116.585
35061,2012,172198.649
35001,2011,62054.97389
35003,2011,493278.5717
35005,2011,4224620.288
35006,2011,402263.9762
35007,2011,1153643.037
35009,2011,23661724.6
35011,2011,1023656.311
35013,2011,2799654.309
35015,2011,2383995.557
35017,2011,1067326.298
35019,2011,761650.6465
35021,2011,1826857.977
35023,2011,1115433.877
35025,2011,7053208.073
35027,2011,1248484.371
35029,2011,2100235.712
35031,2011,207703.9968
35033,2011,233894.5804
35035,2011,802109.5008
35037,2011,11416450.21
35039,2011,606260.0766
35041,2011,13973251.56
35043,2011,547248.6677
35045,2011,3147363.482
35047,2011,393090.4979
35049,2011,72753.20575
35051,2011,823123.2906
35053,2011,879659.2033
35055,2011,150465.7229
35057,2011,2438033.393
35059,2011,5312886.694
35061,2011,244579.7396
35001,2010,163309.849
35003,2010,301934.1497
35005,2010,7625993.812
35006,2010,215928.272
35007,2010,755461.1292
35009,2010,23277757.03
35011,2010,3260945.281
35013,2010,3695191.183
35015,2010,3566407.858
35017,2010,1272173.482
35019,2010,1372803.939
35021,2010,1578540.47
35023,2010,1520736.347
35025,2010,8453416.773
35027,2010,2600792.025
35029,2010,2505160.275
35031,2010,394673.0051
35033,2010,446593.5646
35035,2010,1036557.146
35037,2010,12002242.38
35039,2010,756774.9704
35041,2010,14407439.51
35043,2010,467949.9004
35045,2010,2415069.879
35047,2010,642837.4401
35049,2010,364066.0051
35051,2010,1301762.407
35053,2010,1750205.127
35055,2010,73986.98063
35057,2010,2627671.382
35059,2010,5526836.131
35061,2010,180895.7661
34001,2019,1050153
34003,2019,0
34005,2019,3543619
34007,2019,104506
34009,2019,37793
34011,2019,1630434
34015,2019,2193137
34019,2019,1283577
34021,2019,632522
34023,2019,682450
34025,2019,631450
34027,2019,189875
34029,2019,43618
34031,2019,0
34033,2019,5270824
34035,2019,334550
34037,2019,375785
34041,2019,2163699
34001,2018,880075.8613
34003,2018,0
34005,2018,1486405.052
34007,2018,91948.60344
34009,2018,40332.73768
34011,2018,1076272.237
34015,2018,1042502.104
34019,2018,701937.5711
34021,2018,150159.5871
34023,2018,445179.0948
34025,2018,187263.3485
34027,2018,57327.02855
34029,2018,174461.2402
34031,2018,0
34033,2018,1912310.877
34035,2018,278071.9547
34037,2018,424922.2984
34041,2018,862597.9352
34001,2017,872225.0694
34003,2017,0
34005,2017,1645509.094
34007,2017,139225.5641
34009,2017,0
34011,2017,1218738.777
34015,2017,1311700.097
34019,2017,646601.2476
34021,2017,287422.2729
34023,2017,248008.6079
34025,2017,341797.1873
34027,2017,320109.9147
34029,2017,31527.19527
34031,2017,0
34033,2017,3131308.354
34035,2017,267100.9642
34037,2017,173228.3095
34041,2017,1454984.11
34001,2016,729896.2292
34003,2016,0
34005,2016,1038874.033
34007,2016,95491.69823
34009,2016,0
34011,2016,1031901.661
34015,2016,1167312.202
34019,2016,724014.7432
34021,2016,315838.1286
34023,2016,453831.069
34025,2016,364232.4845
34027,2016,268128.7481
34029,2016,39746.54178
34031,2016,0
34033,2016,2995697.52
34035,2016,337818.6501
34037,2016,335736.2404
34041,2016,1705067.553
34001,2015,1012225.175
34003,2015,0
34005,2015,709535.6942
34007,2015,135237.9631
34009,2015,0
34011,2015,837329.1599
34015,2015,746173.859
34019,2015,773560.0806
34021,2015,165509.4749
34023,2015,413628.408
34025,2015,92858.06016
34027,2015,176812.4203
34029,2015,56397.22165
34031,2015,0
34033,2015,1432923.131
34035,2015,187909.1973
34037,2015,261229.3242
34041,2015,1271291.333
34001,2014,1028755.319
34003,2014,0
34005,2014,871746.6934
34007,2014,218023.9051
34009,2014,0
34011,2014,824402.5244
34015,2014,853844.7095
34019,2014,643702.0736
34021,2014,165593.0843
34023,2014,203945.1797
34025,2014,201630.7372
34027,2014,123538.3076
34029,2014,11016.27715
34031,2014,0
34033,2014,1633571.77
34035,2014,131103.7284
34037,2014,84863.96146
34041,2014,476102.9257
34001,2013,1042293.249
34003,2013,0
34005,2013,1385689.836
34007,2013,136939.5722
34009,2013,1173.678132
34011,2013,1205118.644
34015,2013,1044114.884
34019,2013,823714.3566
34021,2013,372588.1796
34023,2013,263645.9691
34025,2013,481277.2651
34027,2013,98237.40055
34029,2013,132718.6578
34031,2013,0
34033,2013,2826144.467
34035,2013,212196.6794
34037,2013,284317.8485
34041,2013,1150264.065
34001,2012,1016016.927
34003,2012,0
34005,2012,1701361.492
34007,2012,185608.6936
34009,2012,1302.563313
34011,2012,1516608.017
34015,2012,1200167.364
34019,2012,809957.5513
34021,2012,326579.3757
34023,2012,211786.0497
34025,2012,426323.0518
34027,2012,86201.62265
34029,2012,38819.23747
34031,2012,0
34033,2012,2970546.072
34035,2012,333827.8993
34037,2012,378367.2317
34041,2012,1191913.411
34001,2011,1194825.668
34003,2011,0
34005,2011,1744708.229
34007,2011,481682.1186
34009,2011,1300.02484
34011,2011,1652794.349
34015,2011,1470101.177
34019,2011,904166.7174
34021,2011,371664.0233
34023,2011,281659.3801
34025,2011,448254.8247
34027,2011,140578.1805
34029,2011,36690.21095
34031,2011,0
34033,2011,3460846.094
34035,2011,309068.3303
34037,2011,234194.5007
34041,2011,1273179.271
34001,2010,1067413.121
34003,2010,0
34005,2010,1787426.5
34007,2010,194997.8879
34009,2010,1368.454732
34011,2010,1593327.092
34015,2010,1260878.985
34019,2010,850930.0332
34021,2010,343099.7075
34023,2010,222499.4508
34025,2010,447889.0134
34027,2010,90562.21465
34029,2010,40782.94594
34031,2010,0
34033,2010,3120814.003
34035,2010,350714.9047
34037,2010,397507.3021
34041,2010,1252207.497
33001,2019,43065
33003,2019,62139
33005,2019,189295
33007,2019,279621
33009,2019,394364
33011,2019,264172
33013,2019,350624
33015,2019,171030
33017,2019,67283
33019,2019,253038
33001,2018,47672.61316
33003,2018,33932.69953
33005,2018,166487.3555
33007,2018,202902.2416
33009,2018,624328.3451
33011,2018,124028.0454
33013,2018,288213.0534
33015,2018,227935.4437
33017,2018,67756.68273
33019,2018,232418.2137
33001,2017,46220.64942
33003,2017,32540.2506
33005,2017,135742.1484
33007,2017,95744.10833
33009,2017,244645.5964
33011,2017,161648.755
33013,2017,250391.7791
33015,2017,154104.8142
33017,2017,69777.29974
33019,2017,97019.76919
33001,2016,16804.09496
33003,2016,29215.04539
33005,2016,123828.3261
33007,2016,107975.5859
33009,2016,223133.8996
33011,2016,214883.5403
33013,2016,211976.6232
33015,2016,159383.622
33017,2016,28799.62051
33019,2016,72770.17711
33001,2015,269.1940497
33003,2015,30032.22823
33005,2015,99173.43803
33007,2015,131976.6558
33009,2015,322477.3799
33011,2015,146516.3392
33013,2015,182010.4292
33015,2015,144510.2026
33017,2015,40901.4721
33019,2015,109975.3834
33001,2014,1752.104522
33003,2014,42.68220516
33005,2014,37913.53579
33007,2014,12952.98221
33009,2014,159839.523
33011,2014,136703.6337
33013,2014,69576.26263
33015,2014,301178.4443
33017,2014,67994.88693
33019,2014,26705.18871
33001,2013,23711.54347
33003,2013,28064.429
33005,2013,170936.214
33007,2013,110746.5378
33009,2013,401957.1762
33011,2013,134064.3312
33013,2013,265971.6908
33015,2013,215160.6224
33017,2013,61815.51786
33019,2013,172451.7191
33001,2012,58951.95427
33003,2012,60836.72392
33005,2012,269731.4778
33007,2012,196625.66
33009,2012,588222.4616
33011,2012,190236.7405
33013,2012,419683.0489
33015,2012,400219.1567
33017,2012,119107.7928
33019,2012,328895.0438
33001,2011,6854.47319
33003,2011,17299.38472
33005,2011,70404.78464
33007,2011,72536.46767
33009,2011,161042.1141
33011,2011,145421.6952
33013,2011,121921.7621
33015,2011,242391.4759
33017,2011,71245.38539
33019,2011,72315.13928
33001,2010,61934.09559
33003,2010,63914.20812
33005,2010,283376.1041
33007,2010,206572.1582
33009,2010,617978.2606
33011,2010,199860.049
33013,2010,440913.1196
33015,2010,420464.6277
33017,2010,125132.9751
33019,2010,345532.516
32001,2019,3200109
32003,2019,20248
32005,2019,202764
32007,2019,6259990
32009,2019,73729
32011,2019,1077738
32013,2019,4281530
32015,2019,6017784
32017,2019,2238741
32019,2019,1435761
32021,2019,916564
32023,2019,3352409
32027,2019,3466856
32029,2019,0
32031,2019,2633561
32033,2019,4482849
32510,2019,1488
32001,2018,1126429.689
32003,2018,25386.4456
32005,2018,81720.09902
32007,2018,3276891.969
32009,2018,0
32011,2018,6541.469134
32013,2018,3686947.607
32015,2018,2453218.313
32017,2018,0
32019,2018,846861.4695
32021,2018,768.1348371
32023,2018,1817293.037
32027,2018,2015736.77
32029,2018,0
32031,2018,1324959.683
32033,2018,1359009.211
32510,2018,5278.35971
32001,2017,743938.3455
32003,2017,9283.057992
32005,2017,6658.500725
32007,2017,434976.0584
32009,2017,44720.41816
32011,2017,31324.88164
32013,2017,2843648.897
32015,2017,111633.3624
32017,2017,597.5033325
32019,2017,715131.8926
32021,2017,125867.3139
32023,2017,68476.21673
32027,2017,1803565.401
32029,2017,0
32031,2017,909300.3113
32033,2017,99291.68167
32510,2017,0
32001,2016,2940337.577
32003,2016,19816.85949
32005,2016,1270.409453
32007,2016,2974892.933
32009,2016,58595.99891
32011,2016,169940.1842
32013,2016,5423419.431
32015,2016,688009.6667
32017,2016,67791.18761
32019,2016,1396843.571
32021,2016,144910.7168
32023,2016,72935.0362
32027,2016,3666940.843
32029,2016,5352.309244
32031,2016,1690071.317
32033,2016,316184.6126
32510,2016,0
32001,2015,3367102.932
32003,2015,17995.54657
32005,2015,2532.014342
32007,2015,8352077.367
32009,2015,14510.13316
32011,2015,869079.4359
32013,2015,8702133.912
32015,2015,2218053.464
32017,2015,263587.5879
32019,2015,1301700.118
32021,2015,157820.3649
32023,2015,183786.8618
32027,2015,4248690.029
32029,2015,0
32031,2015,3360573.761
32033,2015,793656.3356
32510,2015,0
32001,2014,1678310.05
32003,2014,93282.83952
32005,2014,137041.4217
32007,2014,7461167.454
32009,2014,48009.40301
32011,2014,1064428.271
32013,2014,16641271.42
32015,2014,3177700.721
32017,2014,1004610.657
32019,2014,8194134.116
32021,2014,628739.9563
32023,2014,497338.1595
32027,2014,5981728.743
32029,2014,0
32031,2014,3760386.179
32033,2014,1149711.419
32510,2014,0
32001,2013,477181.2843
32003,2013,12486.65689
32005,2013,28042.24331
32007,2013,729248.5052
32009,2013,0
32011,2013,81478.53148
32013,2013,2834872.355
32015,2013,307354.9551
32017,2013,0
32019,2013,3240431.909
32021,2013,146954.3781
32023,2013,19582.91158
32027,2013,1871689.337
32029,2013,0
32031,2013,295470.1615
32033,2013,90080.01758
32510,2013,0
32001,2012,608002.2024
32003,2012,41084.94025
32005,2012,1538.038484
32007,2012,331256.4927
32009,2012,0
32011,2012,61237.66538
32013,2012,2544996.467
32015,2012,163546.31
32017,2012,0
32019,2012,603706.8635
32021,2012,0
32023,2012,19686.19454
32027,2012,1724564.624
32029,2012,0
32031,2012,154031.8783
32033,2012,108784.2287
32510,2012,0
32001,2011,114930.5273
32003,2011,14351.46056
32005,2011,1539.014693
32007,2011,3545.08172
32009,2011,0
32011,2011,3493.979302
32013,2011,1569405.182
32015,2011,174609.833
32017,2011,0
32019,2011,538078.7546
32021,2011,0
32023,2011,13367.4419
32027,2011,1680175.022
32029,2011,0
32031,2011,173.5105368
32033,2011,23268.23835
32510,2011,0
32001,2010,638710.1455
32003,2010,43159.98867
32005,2010,1615.719121
32007,2010,347987.0333
32009,2010,0
32011,2010,64330.55342
32013,2010,2673534.829
32015,2010,171806.4294
32017,2010,0
32019,2010,634197.8649
32021,2010,0
32023,2010,20680.47144
32027,2010,1811666.007
32029,2010,0
32031,2010,161811.4589
32033,2010,114278.5179
32510,2010,0
31001,2019,22146103
31003,2019,29323063
31005,2019,385170
31007,2019,4108279
31009,2019,244115
31011,2019,28457010
31013,2019,11679081
31015,2019,6235690
31017,2019,3999710
31019,2019,24878524
31021,2019,23123490
31023,2019,25390047
31025,2019,24392226
31027,2019,29131636
31029,2019,14149091
31031,2019,2694789
31033,2019,15843429
31035,2019,20294412
31037,2019,16486662
31039,2019,26916292
31041,2019,21929075
31043,2019,11125199
31045,2019,2927883
31047,2019,21207007
31049,2019,4815452
31051,2019,23151558
31053,2019,21042430
31055,2019,2828709
31057,2019,8804837
31059,2019,24419439
31061,2019,12488737
31063,2019,10539511
31065,2019,18455598
31067,2019,35843488
31069,2019,5066350
31071,2019,1183139
31073,2019,10933495
31075,2019,1776
31077,2019,7797903
31079,2019,14687343
31081,2019,21580941
31083,2019,14414493
31085,2019,8947390
31087,2019,4971237
31089,2019,21476552
31091,2019,36343
31093,2019,13491033
31095,2019,20897755
31097,2019,10970560
31099,2019,20049149
31101,2019,10442119
31103,2019,1488119
31105,2019,10959880
31107,2019,24154287
31109,2019,22527394
31111,2019,19412688
31113,2019,2030128
31115,2019,750616
31117,2019,407791
31119,2019,23609966
31121,2019,15121337
31123,2019,7006149
31125,2019,10800989
31127,2019,18451334
31129,2019,15038319
31131,2019,26542228
31133,2019,12146317
31135,2019,18257222
31137,2019,23951327
31139,2019,21350572
31141,2019,35817705
31143,2019,6373623
31145,2019,17475352
31147,2019,21471638
31149,2019,2724294
31151,2019,21616344
31153,2019,6116391
31155,2019,29834176
31157,2019,6716526
31159,2019,26023961
31161,2019,7403121
31163,2019,6323776
31165,2019,1711355
31167,2019,15092959
31169,2019,23113900
31171,2019,68030
31173,2019,17202278
31175,2019,11602249
31177,2019,17076534
31179,2019,24075885
31181,2019,15638741
31183,2019,3610771
31185,2019,32579876
31001,2018,14316004.96
31003,2018,17463174.07
31005,2018,208589.0218
31007,2018,3971511.39
31009,2018,100574.4733
31011,2018,16544208.57
31013,2018,12591752.54
31015,2018,4364921.991
31017,2018,2528425.005
31019,2018,14123060.29
31021,2018,14600329.3
31023,2018,15411143.25
31025,2018,12118658.74
31027,2018,28985322.67
31029,2018,9135175.347
31031,2018,2085449.761
31033,2018,15125461
31035,2018,13658119.02
31037,2018,12884481.09
31039,2018,20220165.98
31041,2018,20914749.94
31043,2018,6199547.541
31045,2018,2591380.972
31047,2018,14175532.56
31049,2018,3650094.25
31051,2018,17817752.37
31053,2018,14825095.49
31055,2018,2317935.115
31057,2018,6660017.263
31059,2018,17829895.39
31061,2018,8296824.698
31063,2018,8128564.923
31065,2018,11976342.31
31067,2018,24705361.24
31069,2018,3018520.049
31071,2018,813421.1708
31073,2018,7128698.368
31075,2018,0
31077,2018,4823363.985
31079,2018,7897696.271
31081,2018,13065678.54
31083,2018,8299195.454
31085,2018,6892555.391
31087,2018,4081648.05
31089,2018,15450586.51
31091,2018,29617.20336
31093,2018,7414913.427
31095,2018,15993818.57
31097,2018,6733133.179
31099,2018,12159630.41
31101,2018,6452552.726
31103,2018,1295547.388
31105,2018,10018905.28
31107,2018,25240501.68
31109,2018,15209355.94
31111,2018,15358981.53
31113,2018,2236397.736
31115,2018,550824.3672
31117,2018,360701.0622
31119,2018,13952423.67
31121,2018,8122899.871
31123,2018,5137375.556
31125,2018,8920330.614
31127,2018,9138226.072
31129,2018,10901550.31
31131,2018,11873104.79
31133,2018,12040970.8
31135,2018,13536159.02
31137,2018,16493894.94
31139,2018,18554653.72
31141,2018,21714141.43
31143,2018,5429295.248
31145,2018,11039507.84
31147,2018,14261650.09
31149,2018,1872558.669
31151,2018,15830213.03
31153,2018,2704878.91
31155,2018,20705954.9
31157,2018,4793074.932
31159,2018,17841239.71
31161,2018,5745592.325
31163,2018,3983303.265
31165,2018,1626732.735
31167,2018,11641284.19
31169,2018,13834784.02
31171,2018,64749.25726
31173,2018,10989943.19
31175,2018,8783683.294
31177,2018,9646188.055
31179,2018,15816586.25
31181,2018,10032528
31183,2018,2396679.549
31185,2018,14763062.05
31001,2017,20620933.65
31003,2017,19567354.45
31005,2017,393723.4622
31007,2017,5826838.096
31009,2017,250247.3759
31011,2017,16402313.86
31013,2017,15434512.28
31015,2017,4371631.777
31017,2017,2156433.95
31019,2017,17171451.32
31021,2017,16176928.72
31023,2017,17981126.96
31025,2017,10091479.3
31027,2017,21587116.44
31029,2017,18787035.41
31031,2017,3656705.918
31033,2017,21942448.04
31035,2017,17354880.14
31037,2017,11911130.06
31039,2017,16121339.34
31041,2017,20517110.33
31043,2017,6763162.613
31045,2017,4517987.564
31047,2017,22766166.35
31049,2017,5268381.107
31051,2017,14508193.27
31053,2017,16783908.24
31055,2017,2283944.458
31057,2017,10699180.81
31059,2017,21621717.31
31061,2017,9724570.971
31063,2017,7505795.24
31065,2017,11425711.32
31067,2017,22486811.67
31069,2017,5433493.215
31071,2017,592406.2104
31073,2017,10132152.99
31075,2017,0
31077,2017,6551906.002
31079,2017,20178305.97
31081,2017,24619870.81
31083,2017,9435008.036
31085,2017,8117551.504
31087,2017,4201616.732
31089,2017,18938890.97
31091,2017,49794.81206
